url,article
http://pollopaiti.blogspot.com/2009/09/wasting-my-time.html,"IN THE WAITING LINE.
Το απο πάνω είναι στίχος του τραγουδιού In The Waiting Line των Zero 7. Εκτός του ότι μιλούμε για κομματάρα, θέλω να το αφιερώσω σήμερα στον εαυτό μου που εδώ τζιαι ΜΙΑΝ ΩΡΑΝ προσπαθώ να μπω στη σελίδα του BFI για να κλείσω εισιτήρια για το London Film Festival. Επλήρωσα τους τζιαι εγράφτηκα μέλος πριν 7-8 μήνες για να αποφύγω έτσι καταστάσεις.
Θέλω να τα σπάσω ούλλα.
Page failed to load. Try Again. Please log in. Only members can book priority tickets. Please log in to your account. Page failed to load. Please log in. Thank you for logging in. Please book tickets. Fully booked. Please choose different date. Page failed to load. Server might be busy. Try again. Please log in.Thank you for logging in. Please book tickets. Fully booked. Please choose different date. Page failed to load. Server might be busy. Try again. Please log in. Thank you for logging in. Programme for Sunday 18 October. Please book tickets. Network time out. Page load error. Server might be busy. Try again. In order to book tickets, please log in.#%^%&%&%*^*^&*%^$@#$$^$%&^%$^@@^$#%#@%#$^$%^$%&^%&%^*^%*^%*%^@#$^@#$^@
Κόλαση. Ταλαιπωρία. Εξύπνησα πρωί να κάμω τες δουλειές μου τζιαι αφήκαν με δαμέ οι κωλοΕγγλέζοι. Ο λαός του queue. Θέλω πολλά να κάμει κάποιος στατιστική ανάλυση του ποσοστού της ζωής των Εγλλέζων που χάνεται περιμένοντας να έρτει η σειρά τους. ΚΑΜΝΩ QUEUE ΣΤΟ INTERNET, FOR CRYING OUT LOUD!
χαχαχαχαχαχαχReplyDelete
κκιου στο ιντερνετ
χαχαχαχαχα
εσυ τζιαι το ραπιτσhεαρ
Όσο με πληγώνει τόσο με πορώνει.ReplyDelete
Εσηκώστηκα σήμερα να πιάσω εισιτήρια πάλε. 50% επιτυχία."
http://pollopaiti.blogspot.com/2009/09/workplace.html,"Όπου ο στάνταρ Κυπραίος υπάλληλος:
- εν μιλά ούτε καλά Ελληνικά ούτε καλά Εγγλέζικα
- μπαίνει μέστην κουζίνα τζιαι κτυπά φραπέ τζιαι πελλανίσκει τους τόπους (επειδή το μιξεράκι εν παντοδύναμο τζιαι ακούεται όπως το τραπανάκι)
- κάμνει break για τσιάρο κάθε μισή ώρα
- μιλά τηλέφωνο δυνατά μέστο γραφείο
- μπαίνει κρυφά στο facebook τζιαι όποτε περνά ένας ανώτερος που τζιαμέ αννοίει το PDF που είχε minimized τζιαι κάμνει πως το θκεβάζει
- φέφκει για το lunch break πέντε λεπτά πριν τζιαι έρκεται πίσω πέντε λεπτά μετά την ώρα του
- νομίζει ότι εν καλλύττερος που τους άλλους, τζιαι ότι τζίνο που κάμνει τζίνος εν το σωστόν τζιαι το καλόν
- περπατά πάνω-κάτω στους διαδρόμους τζιαι κάμνει πασιαμά σταματώντας randomly σε πόρτες
Αυτά προς το παρόν. Τούτα ούλλα αποκόμισα τα ως intern στα γραφεία γνωστής έταρίας στην πρωτεύουσα. Καλή φάση. Εμένα αρέσκει μου πάντως! Ουσιαστικά χάννω ύπνο για να πληρώνουμαι. Χαλάλι. Αν τζιαι νομίζω τον ύπνο καταφέρνω τον καλλύττερα.
----
Τζιαί η ατάκα της ημέρας, που μας την είπε ο κολλητός μου εψές. Οι ευαίσθητοι εθνικιστές που εν έσιετε αίσθηση του χιούμορ, μεν θκεβάσετε πάρακατω.
Ακολουθώντας μια συζήτηση μεταξύ φίλων, όπου εκαταλήξαν πως ο Τάσσος επέθανε επειδή έπιννε 5 πακκέττα τσιάρο την ημέρα, καταλήγει ο ένας:
""Ε ναι, τζιαι είπαν του να κόψει το τσιάρο τζιαι είπε όι.""
Άτε τζιαι όποιος το έπιασε. Γειά χαρά σας. Να κάμω τζιαι λλίη δουλειά.
(Πάω να κάμω φραπέ τζιαι να πιώ τσιάρο.)
basically hmoun thkyo xronia kypro j egyreyka mia aksiopreph douleian me ena mistho ths prokophs, pou na mporei se kapoia fash na mou kamei aposvesh ta 5 xronia pou efaa se ellada jai agglia. Oi douleies einai piasthn mia fakka thn pasthn allh. Kosmos aneidikeytos, anideos me ena ptyxio ths kakias wras pou to epiase epeidh emaxountan tou oi goneis tou, jai pou den goustarei na douleykei polla kai na plhrwnnetai gia oti tha EPREPE na eixe kamei alla den. Ekourasthka, esikkirtisa jai ekseniteythka. Hrta amerikh j h mamma mou mashietai oti efya giati thelw na apofygw tes eythynes mou! kyrrrrie eleison!!!ReplyDelete"
http://pollopaiti.blogspot.com/2009/10/blog-post.html,"Δώστε μου ένα πάτσο να συνέλθω. Ήρτα στην κωλόχωρα που είχα πεθυμήσει, αλλά πως τούτη η νοσταλγιούλα σβήνει μόλις έρτεις πίσω. Ξαφνικά η ζωή γίνεται δυσκολότερη, η μέρα εν έχει αρκετές ώρες, τζιαι οι φίλοι γίνουνται φίδι. Τζιαι μετά βούρα να τα σάσεις επειδή εγύρασιν.
Τζείνο που εκατάλαβα εν ότι αν δεν πασιύνει η πέτσα σου εν επιβιώνεις δαμέσα. Είχα πει πως φέτος θα εθωρούσα τα πράματα λλίο πιο θετικά, να μεν είμαι τόσο κυνική, να γιορτάσω τζιαι τα Χριστούγεννα even! Αλλά πρέπει να προσέχεις που έτσι φωτεινές σκέψεις, διότι στον αληθινό κόσμο εν περιτριγυριζούμαστε που carebears.
Βαθιά ανάσα τζιαι...
applicationsfilmfestivalphoneinterviewhomeworkcoursepacksonlinebankingdirectdebitexhibitionssociallife(?)
και τα λοιπά, και τα λοιπά.
Σόρρι, εν έχω ώρα να γράψω άλλα. Έφαν με το άγχος. Εν να γίνω όπως τη μάνα μου.
No comments:
Post a Comment"
http://pollopaiti.blogspot.com/2009/10/blog-post_21.html,"Κατά τ' άλλα η ζωή κυλά κανονικά, εκτός που τους φρονιμήτες μου που εν να πιάσω την πέσσα τζιαι εν να τους ξημπαρρώσω όπου τζιαι να 'σαι.
Έχω κάτι rants να κάμω για τους Εγγλέζους, αλλά θα τα φυλάξω για μετά επειδή σήμερα έγινε κάτι απίστευτο. Ένα μικρό θαύμα που άνετα μπαίνει δαμαί. Επαράγγειλα ένα βιβλίο που ένα μικρό καταστηματούι που εν στο Amazon επειδή εν το ήβρα πούποτε αλλού. Έκαμε καμιά εβδομάδα να 'ρτει (εμπνευστήκαν που τους Καλαμαράδες οι Εγγλέζοι τζιαι όποτε τους κ****σει κάμνουν απεργία), αλλά ήρτε. Αφού εβουρήσαμε τζιαι εγώ τζιαι οι συγκάτοικοι στην πόρτα με το που ακούσαμε τον ταχυδρόμο να κουντά το σιδερούι τζιαι να τα σύρνει μέσα, συνάουμε το μοναχικό πακκέττο που χαμαί τζιαι με χαρά καταλαβαίνω ότι ήταν για μένα. Έκαμα ένα μιτσή πάρτυ τζιαι άνοιξα το. Το βιβλίο ήταν τυλιμένο μέσα σε κάτι. Τζείνο που μου ετράβησε την προσοχή εν ότι πάνω στην κόλλα που ήταν ουσιαστικά η απόδειξη, είχε πάνω μια επιταγή. Για μένα! Ήταν η φουλ τιμή του βιβλίου τζιαι εδιούσαν μου τα λεφτά μου πίσω, επειδή είχα παραγγείλει το hardback edition, τζιαι επειδή εν το είχαν εστείλαν μου το paperback μούχτι.
Wow.
((Ρε, λαλείτε να πάει καλά η μέρα μου;))
είδες οι εγγλέζοι;; ε βέβαια, να τους ρίξεις καμιά μήνυση για λάθος τιμή να σου πω. Οσο για το κάπνισμα, stay away αλλα όταν το νιώσεις κάπνιζε, μην αυτοκαταπιέζεσαιReplyDelete
όπας! Χάτε τζιαι το λαχείον τωρά!ReplyDelete
μπερδεγουει, πώς νιώθεις τωρά που το έκοψες; Έννεν υπέροχο;"
http://pollopaiti.blogspot.com/2009/10/under-my-skin.html,"Friday, October 16, 2009
Under my skin
Thanks στην Τουλίπα. Τέλειες οι λιστούες τούτες. Πάμε:
Να ξεκινώ πέντε λεπτά πιο νωρίς για το μάθημα, ραντεβού κλπ και να απολαμβάνω τη διαδρομή αντί να βιάζομαι/Tα πρωινά ξυπνήματα και γέλια παρέα με κάποιο που αγαπάς/H Αυγουστιάτικη θάλασσα λίγο πριν νυχτώσει/Nα οδηγώ με sunglasses και ανοιχτά παράθυρα και δυνατή μουσική στον δρόμο που περνά μέσα από το δάσος της Αθαλάσσας/Σεξ/πρώτα φιλιά/Sυναυλίες αγαπημένων συγκροτημάτων/το τέλος του Six Feet Under/ο σκύλος μου/Παρίσι/Πλάκα/να περπατώ το London Bridge νύχτα/ανακάλυψη νέας καλής μουσικής/να παίζω μουσική και να χάνομαι/να ονειρεύομαι τη Νέα Υόρκη/νύχτες με κρασί και εξομολογήσεις/Να ξοδεύω μια ώρα και 30 στερλίνες στο περίπτερο/Να χάνομαι στο Waterstones και στο HMV/Disneyland/χαλαρή πιλόττα με φίλους μετά από μια κουραστική ημέρα/Εξορμήσεις για φωτογραφία/American Beauty/Η άφιξη σε νέο τόπο/να διαβάζω το NYMag/το Λονδίνο πριν τα Χριστούγεννα/η στιγμή που έφυγε το άγχος.
Επαρατηρησα οτι λειπει το μπλοκινγκ που μεσα.Εν εσκεμμενα??????????ReplyDelete
Χαχαχα. Η αλήθκεια εν ότι εν επέρασε καν που τον νουν μου. Να τα συνάξω τζιαι να φύω που το μπλογκσποτ νομίζω.ReplyDelete"
http://pollopaiti.blogspot.com/2009/11/blog-post.html,"Εν ξέρω αν πρέπει να γελάσω ή να τον λύσει η μύλλα μου τον καημένο στο βίντεο! Εν λες τζιαι ακούω τον φάδερ όποτε νευριάσει με την Λουμιέρ, συνήθως άμα παίζει η Ομόνοια τζιαι έχουν τεχνικά προβλήματα. Ή όποτε μαγκώσουν τα Windows (MacMacMacMacMacMac). Ένιχου, άι φιλ χιμ.
Κατά τ' άλλα άμα εν γυρέφκω μαλακίες στο γιούτσουπ, γυρέφκω δουλειά με πάθος. Ανακάλυψα πως η όλη κουβέντα με τις αιτήσεις τζιαι τα ίντερβιους στην Αγγλία κάμνει σε ψεύτη τζιαι υποκριτή, αλλά ανακάλυψα ταυτόχρονα ότι εν ο μόνος τρόπος να επιβιώσεις δαμέσα.
Cigarette count: 1 ρουφηξιά τζιαι 2 ολόκληρα στα κρυφά
Ξαπολάτε μου την να ησυχάσω!! ΤΑ ΕΥΛΟΗΜΈΝΑ!!!!ReplyDelete"
http://pollopaiti.blogspot.com/2009/11/blog-post_24.html,"Ανακάλυψα σήμερα τον καλυτερο τρόπο να πετάσσεσαι που το κρεβάτι, sans ξυνπητήρια, φυσικό φως και λοιπές μαλακίες.
Πριν 1-2 posts αναφέρθηκα στο ιστορικό μου πρόβλημα με το πρωινόν το ξύπνημαν τζιαι το σνουζ μπάττον. Μετά που έγινε 2+ να κοιμηθώ εψές επειδή εχτές το πρωί έκαμνα σνουζ για 2 ώρες (μπράβο Πολλοπάητη μου, μπράβο), είπα σήμερα ότι θα σηκωστώ νωρίς (δηλαδή 9, είμαι φοιτήτρια, ΟΚ;) για να κοιμηθώ νωρίς (Ημισκούμπρια stylee).
Παίζει το σπαστικό τραγουδάκι, γυρίζω, μουγκρίζω, αννοίει το ένα μάτι, τρίφω το άλλο, αννοίει τζιαι το άλλο. Βρίσκω στα τυφλά το κινητό, τζιαι πατώ το σνουζ.
Ξανά. Παίζει το σπαστικό τραγουδάκι, μουγκρίζω ακόμα λλίο, γυρίζω θωρώ το τταβάνι, απλώθω το χέρι, πιάνω το κινητό τζιαι φέρνω το μέστα μούτρα μου (έχω 7 βαθμούς μυωπία) για να δω μηνύματα και αναπάντητες της βραδιάς. Έχω μια αναπάντητη. From the father. Η ώρα 05:58.
Σημείωση ότι τη νύχτα είδα όνειρο πως επέθανε το shυλλλούι μου.
Ελαώθηκα. Πετάσσουμαι ίσια πάνω. Πιάνω τον φάδα. Καμία απάντηση. Φυσώ. Ποφυσώ. Πιάνω την Μάνα. Σκέφτουμαι ταυτόχρονα ότι σήμερα εν η μέρα που θα αλλάξει η ζωή μου για πάντα, και άλλες σχετικές τραγικές σκέψεις. Κτυπά μια, δυο φορές, ως την τρίτη ξέρω ότι εν να απαντήσει επειδή εν δουλειά τζιαι βαρκέται. Απαντά.
""Έλα μάνα μου.""
""Μάμμα;""
""Ναι;""
""Είσαστε καλά;""
""Ναι. Γιατί;""
""Ε, άφησε μου αναπάντητη ο παπάς η ώρα 6 το πρωί τζιαι ενόμισα επάθατε τίποτε.""
""Όι μάνα μου. Είμαστε καλά. Πρέπει να ήταν κατά λάθος. Πίεννε ππέσε.""
Χμφ. Εσηκώστηκα τζιαι έκαμα καφέ.
Εγεράσαν τζείνοι, να μας γεράσουν τζιαι μας πριν την ώρα μας.
χαχαχαχαχαχαReplyDelete
το ανωτερο ομως εννα πκιανεις που τον φαδα οφκερα μυνηματα πας το κινητο γιατι κουμπα καταλαθος το τσιλλι τζιαι εισαι ο πρωτος πας την λισταν
www.kypriakablogs.comReplyDelete"
http://pollopaiti.blogspot.com/2009/11/dismiss.html,"Το snooze button πρέπει να το εφεύρεσε ο πιο τεμπέλης άνθρωπος του κόσμου, τζείνος που του ελείψαν ούλλες οι δικαιολογίες του κόσμου που εμπορούσε να χρησιμοποιήσει άμαν αρκούσε να πάει κάπου. Έτσι, άμαν οι δρόμοι εν είχαν κίνηση, άμαν ο καιρός ήταν καλός, άμαν εν είχε εργάτες να αννοίουν λάκκους μες τις λεωφόρους, άμαν εν εχαλούσε το αυτοκίνητο, άμα εν τα έβρισκε ούλλα τα φώτα κότσινα κλπ κλπ, ΤΟΤΕ θα μπορούσε να φταίξει το ξυπνητήρι του!
Αφού τα γέριμα, ούλλο το point του να βάλλεις ξυπνητήρι ένι να λαώννεσαι τζιαι να πετάσσεσαι ίσια πάνω. Άμα έσιεις τζαμαί ένα κουμπούι που σου λαλεί ""Εν πειράζει μάνα μου, αλλό πέντε λεπτά τζιαι έρκουμαι να σε σηκώσω"", ειδικά την ώρα που είσαι με την γαρίλλα μες το μάτι τζιαι είσαι μες τα βραστά σου, με το συμπάθειο τζιόλας, εν την κότσινη την Πέφτη που εν να σηκωστείς.
Το θέμα είναι να βάλεις το ξυπνητήρι 5 λεπτά πριν που την κανονική ώρα που πρέπει να ξυπνήσεις, να πατήσεις το snooze και να γυρίσεις πλευρόν να κοιμηθείς κλεφτά αλλό 5 λεπτούθκια. Είναι τζαι τούτον μια μικρή απόλαυση...ReplyDelete
Εν δοκιμασμένο τζιαι τούτο. Αλλά ο νους μου αντιστέκεται παθιασμένα, παίρνει κάτι στροφές το πρωί τζιαι κάμνει τα ούλλα να φαίνουνται λες τζιαι εν μαλακίες μπροστά στα πέντε (επί πέντε) έξτρα λεπτά ύπνου που σου χαρίζει το μαγικό κουμπάκι.ReplyDelete
Τζειν το κουμπουιν εννα μας καταστρεψει.Βαλλω ξυπνητηριν η ωρα 6 περκει σηκωστω στες 7 τζιαι κατι.Φυσικα τωρα με τον παιχτατσον εχουμεν φυσικον ξυπνητηριν.ReplyDelete
αχαχαχα άρεσε μου πολλά τούντο ποστ!ReplyDelete
Εν σας έτυχε αντι να πατήσετε snooze να πατήσετε το στοπ, συνειδητά όμως???
όταν παίζει το ξυπνητήρι τζαι ξυπνά με, μισώ το τόσο πολλά που εν θέλω να του δώκω την ευκαιρία να ξανα χτυπήσει, γι αυτό βάλλω 2 ξεχωριστά ξυπνητήρκα με διαφορά κανένα μισάωρο.
Η τέχνη όμως ένει το δεύτερο ξυπνητήρι ναν τέτοια η ώρα που θα χτυπήσει που σου αφήνει αρκετό περιθώριο να σαστείς να πάεις στη δουλειά σου αλλά να μεν σου αφήνει τόσο πολύ ώστε να πεις ατε αλλό 5 λεπτά ύπνο τζαι να τζοιμηθείς αλλό κάτι ωρούες!
experience talks!
achilleas999: Έτυχε μου. Άσχημο. Πολλά άσχημο. Καλή η φάση σου με τα 2 ξυπνητήρια, έκαμνα το κάποτε, μετά εσταμάτησα διότι έπεισα τον εαυτό μου πως ένα ήταν αρκετό... What-everrrr.ReplyDelete"
http://pollopaiti.blogspot.com/2009/11/memos.html,"Friday, November 13, 2009
Memos
Τα σημαντικά στη ζωή. Μερικές φορές χρειαζόμαστε κάτι τέτοιο να μας τα θυμίζει:
http://www.dayswithmyfather.com/
Έγραψε η
Pollopaiti
η ώρα
5:23 PM
No comments:
Post a Comment
Newer Post
Older Post
Home
Subscribe to:
Post Comments (Atom)
No comments:
Post a Comment"
http://pollopaiti.blogspot.com/2009/12/fresh.html,"Αρέσκει μου πάρα πολλά να ανακαλύπτω τέχνη (οποιουδήποτε είδους - μουσική, φωτογραφίες, πίνακες, έργα κλπ) που με κάμνει να νιώθω κάτι. Being braindead, εγίναμε τζαι οι ππαsh αναίσθητοι τα τελευταία χρόνια (I'd like to thank life, God, blah blah blah) τζαι γουστάρω να θωρώ/ακούω/διαβάζω κάτι που με κάμνει να νιώθω άνθρωπος με ένα πιο ωμό, αληθινό τρόπο.
Ειδού η πρόσφατη ανακάλυψη:
http://www.linascheynius.com/
Not everyone's cuppa tea τζαι σίουρα ακατάλληλο θέαμα για αθώα μυαλά, αλλά πολλά δυνατή η φάση της.
Υ.Γ. Κύπρος αγαπώ σε. Thanks for the welcoming present. Ήρτα εψές. Σήμερα ο φάδερ εφκήκε θετικός στη γρίππη των shοίρων. Καιιιιι φιλιούνται αγκαλιάζονται.
welcome back.ReplyDelete
ο μπαμπας δεν εκανε το εμβολιο ε;;;τς τς τς!
δες κι αυτο.
http://filthygorgeousthings.com/voyeur/undressed
Oooh τζιάλλος ηδονοβλεψίας; Ωραίο το site που μου έστειλες, αλλά προσπαθεί να με αναγκάσει να γραφτώ :/ReplyDelete
Σιγά που ήταν να κάμει ο μπαμπάς το εμβόλιο. Ο υποχρονδριακός του άλλου κόσμου. Σίουρα πρέπει να νομίζει ότι έχει conspiracy theory. Ευτυχώς εν θωρεί House τουλάχιστον!
ήρτα τζι εγω να πολλυνουμεν.Οντως εν πολλα δυνατα τα σαιτς.Ερωτικα,μυστηρια τζι εξιταρουν την φαντασιαν αγρια.Ρισπεκτ!ReplyDelete
Έτσι ένι φίλε Ρίτσι! Νομίζω είμαστε ούλλοι soft πορνόβιοι κατά βάθος.ReplyDelete"
http://pollopaiti.blogspot.com/2009/12/next-top.html,"Tuesday, December 29, 2009
Next Top Κότες
Είμαι κολλημένη πάνω στο Next Top Model, το Ελληνικόν. Λατρεύω την Ιωάννα, αν τζιαι μισώ την λλίο που εν έτσι θεάρα, παστή τζιαι έσιει τζιαι βύζους. Θέλω την να κερδίσει όμως. Μισώ τη Δήμητρα επίσης. Έχει κανένα μήνα που εξεκίνησα να το θωρώ. Έτσι, σαν νορμάλ πιστός θεατής ενός show, έχω τζιαι κάποιες παρατηρήσεις να κάμω.
1) Εμπορούσε άνετα να ονομάζεται The Vicky Kayia Show. Έφαες τζιαι την Tyra εσύ μάνα μου.
2) Οι μόνες που εν εκάμαν bitch για καμιά συμπαίκτρια τους εν ούλλες οι ξένες (Μαρία, Νάιλα, Σεράινα) τζιαι η Ιωάννα επειδή εν τέλεια.
3) Επρόσεξε κανένας πόσο ρατσιστικά εν μερικά στοιχεία της σειράς; Πχ όποτε δείχνουν την Μαρία ακούετε μια μπαλαλάικα έτσι διακριτικά στο background. Φυσικά το ΤΟΠ εν ο πόρνος/διεστραμμένος/λέρης/λίγδης/απαίσιος/νεκατσιαστός/σαπόγερος Χάρης Χριστόπουλος.
En. Eshei. Etsi. Prama.
Για παράδειγμα. Εν κανεί που παίζουν οι αεροπουρούες όποτε δείχνουν την Μαρία (μπράβο editing team), έχεις και τον πορνόγερο να της λαλεί να του δείξει ένα καλό περπάτημα μιας τζιαι κάποτε ήταν σερβιτόρα.
Ήταν μπαργουμαν, μαννέ.
Η αποθέωση φυσικά έρχεται με την μόνη μαύρη κοπέλα της σειράς. Την πρώτη φορά που το επρόσεξα ομολογουμένως εν την θυμούμαι, αλλά θυμούμαι εντονότατα δύο φανταστικά TV moments. Το πιο πρόσφατο ήταν όταν η Νάιλα ήταν αναστατωμένη επειδή ένιωθε λίγη μοναξιά, εν τα επίεννε τόσο καλά στις φωτογραφήσεις κλπ κλπ. Στην ανάλυση των φωτογραφιών λοιπόν, που γίνεται μεταξύ της κριτικής επιτροπής (και των καμερών), επαρουσιάσαν τον προβληματισμό τους οι κριτές για την Νάιλα. Τζιαι φυσικά, αρπάσσει την ευκαιρία ο Χάρης μας, τζιαι σύρνει την ατάκα του αιώνα: ""Να ρίξει μαύρη πέτρα πίσω της.""
Έτσι όπως το εθωρούσαμε με μια φίλη μου, εγρυλλώσαμε έτσι πολλά ενομίσαμε ήταν να πεταχτούν τα μμάθκια μας πόξω.
Σε ένα άλλο επεισόδιο, όπου οι κοπέλες έπρεπε να φωτογραφηθούν ως κάποια διάσημη φιγούρα της μουσικής, η Δήμητρα επιλέκτηκε να ντυθεί ως κάποια κοπέλα που θα την έφερνε πολύ κοντά στη γενέτειρα της Νάιλας. Την Rihanna.
Τζιαι η Δήμητρα μας φυσικά έδειξε τον νου της και σε αυτό το θέμα, αφού όταν η Νάιλα εβάφτηκε ανθρωποφάγος τζιαι έκαμνε κοινούς παshαμάδες μεστο σπίτι, διερωτάται η καλλονή μας: ""Αυτή θυμήθηκε τη φυλή της;""
Εξέχασα να αναφέρω ότι η Νάιλα εννεν που το Μπαρμπέιντος. Εν που το Mauritius.
Προς Χάρη και Δήμητρα: You belong together.
να στο χαλασω λιγο τωρα, αλλα ετοιμασου γιατι θα δειξει τα δοντια της η Μαρια σε λιγο..ReplyDelete
(ετσι λενε τα μεσημεριανα...)
shhhh, it's a secret..
απίστευτον! Συμφωνώ με ούλλα όσα είπες!!! Αλλά διαφωνώ μόνο με ένα... Με την Καγιά.. έννεν κατζιά, προσπαθεί αλλά εντα καταφέρνει... Η Τάιρα Μπανκσ εν κατζιά τζιαι ψωνάρα που τα αλήθκεια, η Καγιά εν μόνο ψνάρα, που τες γλυτζιές, ξέρεις τι εννοώ, τζιείνες που ούλλα εν τέλεια... τζιαι ξαφνικά πάει να το παίξει σιύλλα τζιαι φκιαίννει... ενι ξέρω... καρκανίκαβλη, ή κάτι έτσι;ReplyDelete
χαχαχαχαχαχReplyDelete
γελώ που επαθιάστηκες!
πάντως μια μμαθκιά που είδα το αμερικάνικο, wtf, εν ούλλες κάshες ξα φαίνεστε μου;"
http://pollopaiti.blogspot.com/2010/02/blog-post.html,"Εν παντού σκατά τελικά. Η Αγγλία εν σκατά, εκάμαν τα σκατά οι Εγγλέζοι. Μπαίνεις στα Κυπριακά τα σάιτς (ιστΙοσελίδες, χαχαχαχα), στην Κύπρο ούλλα σκατά. Κάμετε εμφύλιο να πνάσουμε. Εκάματε μας ολόσκατους όπου τζαι αν πάμε!
Άτε εκάμαμε το ημερίσιο μουρ-μουρ, να βάλουμε να ακούσουμε τίποτε για αντιμετωπίσουμε όχι μόνο την ημέρα αλλά και την εβδομάδα (εν Τρίτη ακόμα, ποιος μας σώζει). Έφκαλε και ηλιούδι, μπορεί να μεν έχει τόσα σκατά σήμερα. Μόνο σιόνι.
Ανακάλυψη:
Οι γονείς έχουν ραντάρ. Ραντάρ διαφόρων είδων. Προσωπικά βρίσκω ότι τζιαι οι δύο τους εν ισάξιοι, αλλά ειδικά ο φάδερ, μόλις βρεθώ με αρσενικό εν να με πιάσει τηλέφωνο να δει τι κάμνω, που είμαι κλπ. ""Ήρταμε να φάμε μετά το κλαμπ παπά!"" Αααα. Αν τζιαι είμαστε πλέον συμφωνημένοι να στέλλει μήνυμα, πονεί τα δαχτυλούθκια του αλλόπως τζιαι λαλεί να με πιάσει τζιαι κανεί.
Ε, το νέο τους ραντάρ είναι να καταλαβαίνουν πότε έπηξες στη χώρα στην οποία σπουδάζεις, δηλαδή την ίδια εβδομάδα να βρέθεσαι να έχεις μια κοπή διάβασμα, proposals (dissertation, όι γάμου), job interview, τζιαι κανένα κοινωνικό γεγονός. Τζιαι μια φάουσα ώρες πανεπιστήμιο, τζιαι κανένα γκρουπ work για να τελειοποιήσουμε τα teamwork skills μας... Συγκόφκει το ραντάρ λοιπόν πότε έπηξες, τζιαι στέλλουν σου μήνυμα (επειδή ξέρουν τζιαι τα κόλπα της διπλωματίας) τζιαι λαλούν σου το φοβερό: ""Σκέφτουμαι να 'ρτω. Θέλεις τίποτε να σου φέρω;""
Κώνειο.
No comments:
Post a Comment"
http://pollopaiti.blogspot.com/2010/02/sorry.html,"Δηλαδή τι σου είναι τούτη η μέρα ρε παιδί μου. Εβάλαν της 24 ώρες τζιαι μετά λαλούν σου ότι μες τζείν'τες 24 ώρες πρέπει: να φάεις 3 γεύματα (αν φτάσεις/θέλεις) εκ των οποίων μάλλον πρέπει να ετοιμάσεις τουλάχιστον κανά-δυο, να πιείς κάμποσο νερό, να πάεις δουλειά/σχολείο/πανεπιστήμιο, να βγάλεις τα διάφορα περιττά που τον οργανισμό σου (αν είσαι δυσκοίλιος πάλε μπαλανσάρει επειδή όλες τις ώρες που κερδίζεις που τις φορές που εν πάεις χάνεις τες τη φορά που ""εν να δοκιμάσεις""), να κάμεις λοιπές υποχρεώσεις όπως δουλειές του σπιθκιού/καθαριστήριο/σούπερμαρκετ κλπ, να τζοιμηθείς, να πνάσεις, να κάμεις δουλειά σπίτι επειδή είτε έχεις homework είτε εν επρόλαβες να τελειώσεις στο γραφείο... ΤΖΙΑΙ αν σου μείνει ώρα τότε μπορείς να μπήξεις μέσα λλίες κοινωνικές υποχρεώσεις, κανένα έργο ή καμιά σειρά να χαλαρώσεις λλίο, να δεις tv, να γράψεις τίποτις μεστο μπλογκ... Ουπς. Έλειψεν.
Εν τζιαι παραπονιούμαι όμως. Περνώ καλά. Απλά βουρώ όπως την πελλή.
No comments:
Post a Comment"
